id,nome,preco,quantidade
20937,KA 11/14 CRISTAL L.D,171.00,0
20938,KA 11/14 CRISTAL L.E,171.00,0
20939,ECOSPORT 03/07 RUBI L.D,119.00,0
20940,ECOSPORT 03/07 RUBI L.E,119.00,0
20941,ECOSPORT 03/07 FUME LD,119.00,0
20942,ECOSPORT 03/07 FUME LE,119.00,0
20943,ECOSPORT 08/12 FUME L.D,115.00,0
20944,ECOSPORT 08/12 FUME L.E,115.00,0
20945,ECOSPORT 08/12 RUBI LD,115.00,0
20946,ECOSPORT 08/12 RUBI LE,115.00,0
20947,FIESTA HATCH 04/14 RUBI LD,258.00,0
20948,FIESTA HATCH 04/14 RUBI LE,258.00,0
20949,FIESTA SEDAN 03/10 BICOLOR LD,115.00,0
20950,FIESTA SEDAN 03/10 BICOLOR LE,115.00,0
20951,RANGER 93/97 LD,133.00,0
20952,RANGER 93/97 LE,133.00,0
20953,GM,0.00,0
20954,CORSA 94/99 LD,54.00,0
20955,CORSA 94/99 LE,54.00,0
20956,CLASSIC 2010 CANTO L.D,62.00,0
20957,CLASSIC 2010 CANTO L.E,62.00,0
20958,CLASSIC 2010 TAMPA L.D,68.00,0
20959,CLASSIC 2010 TAMPA L.E,68.00,0
20960,CORSA SEDAN 2000 RE FUME LD,72.00,0
20961,CORSA SEDAN 2000 RE FUME LE,72.00,0
20962,CORSA SEDAN 2000 RE CRISTAL LD,0.00,0
20963,CORSA SEDAN 2000 RE CRISTAL LE,0.00,0
20964,CORSA 2000 4P / PICKUP (BOLHA) LE,72.00,0
20965,CORSA 2000 4P / PICKUP (BOLHA) LD,72.00,0
20966,PRISMA 06/12 RUBI L.D,0.00,0
20967,PRISMA 06/12 RUBI L.E,0.00,0
20968,PRISMA 06/12 FUME L.D,0.00,0
20969,PRISMA 06/12 FUME L.E,0.00,0
20970,CELTA 01/05 TRICO L.D,82.00,0
20971,CELTA 01/05 TRICO L.E,82.00,0
20972,CELTA 07.. L.D,72.00,0
20973,CELTA 07.. L.E,72.00,0
20974,MONTANA 04/10 RE CRISTA LD,90.00,0
20975,MONTANA 04/10 RE CRISTAL LE,90.00,0
20976,ONIX 13/16 RE CRISTAL LD,210.00,0
20977,ONIX 13/16 RE CRISTAL LE,210.00,0
20978,ONIX 13/16 RE FUME LD,210.00,0
20979,ONIX 13/16 RE FUME LE,210.00,0
20980,SPIN 13... L.D,0.00,0
20981,SPIN 13... L.E,0.00,0
20982,CHEVETTE 80/82 LE,100.00,0
20983,CHEVETTE 80/82 LD,100.00,0
20984,CHEVETTE 87/93 LD,82.00,0
20985,CHEVETTE 87/93 LE,82.00,0
20986,CHEVY 500/MARAJO 83/94 LD,110.00,0
20987,CHEVY 500/MARAJO 83/94 LE,110.00,0
20988,CARAVAN 80/92 RUBI LD,195.00,0
20989,CARAVAN 80/92 RUBI LE,195.00,0
20990,CARAVAN 80/92 TRICOLOR LD,195.00,0
20991,CARAVAN 80/92 TRICOLOR LE,195.00,0
20992,MONZA 82/90 TRICO L.D,50.00,0
20993,MONZA 82/90 TRICO L.E,50.00,0
20994,MONZA 91/96 TRICO L.D,65.00,0
20995,MONZA 91/96 TRICO L.E,65.00,0
20996,MONZA 91/96 FUME L.D,77.00,0
20997,MONZA 91/96 FUME L.E,77.00,0
20998,AGILE 10/14 BICOLOR LD,280.00,0
20999,AGILE 10/14 BICOLOR LE,280.00,0
21000,ASTRA HATCH 03/12 RE CRISTAL LD,110.00,0
21001,ASTRA HATCH 03/12 RE CRISTAL LE,110.00,0
21002,ASTRA HATCH 99/02 TRICOLOR LD,128.00,0
21003,ASTRA HATCH 99/02 TRICOLOR LE,128.00,0
21004,ASTRA SEDAN 03... RE CRISTAL LD,105.00,0
21005,ASTRA SEDAN 03... RE CRISTAL LE,105.00,0
21006,VECTRA 97/99 RE CRISTAL LD,130.00,0
21007,VECTRA 97/99 RE CRISTAL LE,130.00,0
21008,OMEGA CD FUME LD,95.00,0
21009,OMEGA CD FUME LE,95.00,0
21010,VW,0.00,0
21011,VW FUSQUINHA 1300/1500 TRICO,0.00,0
21012,VW FUSQUINHA 1300/1500 RUBI,0.00,0
21013,VW FUSQUINHA 1300/1500 FUME,0.00,0
21014,VW 1500 FUSCAO TRICO,0.00,0
21015,VW 1500 FUSCAO RUBI,0.00,0
21016,VW 1500 FUSCAO FUME,0.00,0
21017,VW FAFA TRICO,45.00,0
21018,VW FAFA RUBI,45.00,0
21019,VW FAFA FUME,45.00,0
21020,KOMBI 62/74 AMBAR LD/LE,95.00,0
21021,KOMBI CLIPPER TRICOLOR LD/LE,43.00,0
21022,GOL 88/94 TRICO L.D,65.00,0
21023,GOL 88/94 TRICO L.E,65.00,0
21024,GOL 84/94 FUME L.D,62.00,0
21025,GOL 84/94 FUME L.E,65.00,0
21026,GOL 95/99 TRICO L.D RENOV,65.00,0
21027,GOL 95/99 TRICO L.E RENOV,65.00,0
21028,GOL 95/99 FUME L.D,65.00,0
21029,GOL 95/99 FUME L.E,65.00,0
21030,GOL G3 TRICO L.D,78.00,0
21031,GOL G3 TRICO L.E,78.00,0
21032,GOL G4 RE/C L.D,70.00,0
21033,GOL G4 RE/C L.E,70.00,0
21034,GOL G4 RE/F L.D,80.00,0
21035,GOL G4 RE/F L.E,80.00,0
21036,GOL G5 C/RE CRISTAL L.D,72.00,0
21037,GOL G5 C/RE CRISTAL L.E,72.00,0
21038,GOL G5 C/RE FUME LD,65.00,0
21039,GOL G5 C/RE FUME LE,65.00,0
21040,GOL G6 RUBI L.D,116.00,0
21041,GOL G6 RUBI L.E,116.00,0
21042,GOL G7 RUBI LD,138.00,0
21043,GOL G7 RUBI LE,138.00,0
21044,GOLF 99/07 BICOLOR LD,125.00,0
21045,GOLF 99/07 BICOLOR LE,125.00,0
21046,PARATI / SAVEIRO 84/94 TRICO L.D,45.00,0
21047,PARATI / SAVEIRO 84/94 TRICO L.E,45.00,0
21048,PARATI / SAVEIRO 84/94 FUME L.D,40.00,0
21049,PARATI / SAVEIRO 84/94 FUME L.E,40.00,0
21050,PARATI 96/00 LD,151.00,0
21051,PARATI 96/00 LE,151.00,0
21052,PARATI G4 06/11 LD,162.00,0
21053,PARATI G4 06/11 LE,162.00,0
21054,SAVEIRO 97/03 BICOLOR LD,54.00,0
21055,SAVEIRO 97/03 BICOLOR LE,54.00,0
21056,SAVEIRO G3 03/05 LD,62.00,0
21057,SAVEIRO G3 03/05 LE,62.00,0
21058,SAVEIRO G4 06/10 FUME LD,119.00,0
21059,SAVEIRO G4 06/10 FUME LE,119.00,0
21060,SAVEIRO G4 06/10 RUBI LD,119.00,0
21061,SAVEIRO G4 06/10 RUBI LE,119.00,0
21062,SAVEIRO G5 RE CRISTAL L.D,88.00,0
21063,SAVEIRO G5 RE CRISTAL L.E,88.00,0
21064,SAVEIRO G5 RE FUME LD,102.00,0
21065,SAVEIRO G5 RE FUME LD,102.00,0
21066,FOX 04 .. RUBI L.D,100.00,0
21067,FOX 04.. RUBI L.E,100.00,0
21068,FOX 04.. FUME L.D,90.00,0
21069,FOX 04.. FUME L.E,90.00,0
21070,FOX 2010 / 2014 TRICO L.D,139.00,0
21071,FOX 2010 / 2014 TRICO L.E,139.00,0
21072,FOX 2010 / 2014 FUME L.D,139.00,0
21073,FOX 2010 / 2014 FUME L.E,139.00,0
21074,VOYAGE 82/84 F/PRETO LD,45.00,0
21075,VOYAGE 82/84 F/PRETO LE,45.00,0
21076,VOYAGE 85/90 F/CROMADO LD,48.00,0
21077,VOYAGE 85/90 F/CROMADO LE,48.00,0
21078,VOYAGE 91/95 TRICO C/SOQUETE L.D,86.00,0
21079,VOYAGE 91/95 TRICO C/SOQUETE L.E,86.00,0
21080,VOYAGE 91/95 FUME S/SOQUETE L.D,72.00,0
21081,VOYAGE 91/95 FUME S/SOQUETE L.E,72.00,0
21082,VOYAGE G5 RUBI L.D,116.00,0
21083,VOYAGE G5 RUBI L.E,116.00,0
21084,VOYAGE G6 RE CRISTAL 13... LD,137.00,0
21085,VOYAGE G6 RE CRISTAL 13... LE,137.00,0
21086,AMAROK 10... RUBI ARTEB L.D,0.00,0
21087,AMAROK 10... RUBI ARTEB L.E,0.00,0
21088,AMAROK 10... RUBI CIBIE L.D,0.00,0
21089,AMAROK 10... RUBI CIBIE L.E,0.00,0
21090,SANTANA 99/06 LD,180.00,0
21091,SANTANA 99/06 LE,180.00,0
21092,IMPORTADOS,0.00,0
21093,P 206 04/12 L.D,0.00,0
21094,P 206 04/12 L.E,0.00,0
21095,P 207 08/11 L.D,0.00,0
21096,P 207 08/11 L.E,0.00,0
21097,CLIO SEDAN 00/04 TRICOLOR LD,137.00,0
21098,CLIO SEDAN 00/04 TRICOLOR LE,137.00,0
21099,CLIO HATCH 03/12 LD,163.00,0
21100,CLIO HATCH 03/12 LE,163.00,0
21101,CLIO HATCH 13 LD,195.00,0
21102,CLIO HATCH 13 LE,195.00,0
21103,LOGAN 07/10 LD,0.00,0
21104,LOGAN 07/10 LE,0.00,0
21105,LOGAN 11/13 L.D,119.00,0
21106,LOGAN 11/13 L.E,119.00,0
21107,LOGAN 15... LD,423.00,0
21108,LOGAN 15... LE,423.00,0
21109,COROLLA 02/03 CANTO LD,125.00,0
21110,COROLLA 02/03 CANTO LE,125.00,0
21111,ETIOS HATCH RUBI LD,220.00,0
21112,ETIOS HATCH RUBI LE,220.00,0
21113,ETIOS SEDAN 13... LD,239.00,0
21114,ETIOS SEDAN 13... LE,239.00,0
21115,FIT 03/08 RE CRISTAL LD,130.00,0
21116,FIT 03/08 RE CRISTAL LE,130.00,0
21117,FIT 03/08 RE FUME LD,130.00,0
21118,FIT 03/08 RE FUME LE,130.00,0
21119,FIT 09/14 BICOLOR LD,188.00,0
21120,FIT 09/14 BICOLOR LE,188.00,0
21121,HB20 HATCH BICOLOR LD,150.00,0
21122,HB20 HATCH BICOLOR LE,150.00,0
21123,LENTE LANTERNA TRASEIRA,0.00,0
21124,FIAT,0.00,0
21125,M13781 UNO 84/04 L.E MIKRON,43.00,0
21126,M13780 UNO 84/04 LD MIKRON,43.00,0
21127,FIORINO 83/03 MOD CIBIE LD,40.00,0
21128,FIORINO 83/03 MOD CIBIE LE,40.00,0
21129,FIORINO 83/03 MOD CARTO LD,40.00,0
21130,FIORINO 83/03 MOD CARTO LE,40.00,0
21131,FORD,0.00,0
21132,GM,0.00,0
21133,VW,0.00,0
21134,M41710 VW 1300/1500 TRICO,20.00,0
21135,M41711 VW 1300/1500 RUBI,20.00,0
21136,VW 1300/1500 FUME,0.00,0
21137,M42710 VW FUSCAO TRICO,20.00,0
21138,M42711 VW FUSCAO RUBI,20.00,0
21139,VW 1500 FUSCAO FUME,0.00,0
21140,VW FAFA TRICO,25.00,0
21141,VW FAFA RUBI,25.00,0
21142,VW FAFA FUME,25.00,0
21143,CIRTCUITO LANTERNA TRASEIRA,0.00,0
21144,FIAT,0.00,0
21145,M13774 UNO84/04 LD,40.00,0
21146,M13775 UNO84/04 LE,40.00,0
21147,M13738 UNO 04/10 L.D,62.00,0
21148,M13739 UNO 04/10 L.E,62.00,0
21149,M14722 UNO VIVACE LD,87.00,0
21150,M14723 UNO VIVACE LE,87.00,0
21151,PALIO 96/99 L.D,52.00,0
21152,PALIO 96/99 L.E,52.00,0
21153,PALIO WEEK 96/00 LD,50.00,0
21154,PALIO WEEK 96/00 LE,50.00,0
21155,PALIO 01... LD,80.00,0
21156,PALIO 01... L.E,80.00,0
21157,M15736 PALIO 04/07 L.D,75.00,0
21158,M15737 PALIO 04/07 L.E,75.00,0
21159,PALIO 08/11 L.D,47.00,0
21160,PALIO 08/11 L.E,47.00,0
21161,PALIO 12... L.D,62.00,0
21162,PALIO 12... L.E,62.00,0
21163,IDEA 04/11 L.D,0.00,0
21164,IDEA 04/11 L.E,0.00,0
21165,DOBLO 09 LD,85.00,0
21166,DOBLO 09 LE,85.00,0
21167,PUNTO L.D,54.00,0
21168,PUNTO L.E,54.00,0
21169,STILO L.D,58.00,0
21170,STILO L.E,58.00,0
21171,FORD,0.00,0
21172,KA 02 LD,75.00,0
21173,KA 02 LE,75.00,0
21174,KA 08... L.D,48.00,0
21175,KA 08... L.E,48.00,0
21176,ESCORT 87/92 L.D,55.00,0
21177,ESCORT 87/92 L.E,55.00,0
21178,FIESTA SEDAN 10/14 LD LE,30.00,0
21179,ECOSPORT 03/10 LE,85.00,0
21180,ECOSPORT 03/10 LD,85.00,0
21181,GM,0.00,0
21182,CHEVETTE 83... LD/LE,48.00,0
21183,KADETT LE,54.00,0
21184,KADETT LD,54.00,0
21185,M35702 CORSA 00... 2P L.D,62.00,0
21186,M35703 CORSA 00... 2P L.E,62.00,0
21187,CORSA 00... 4P L.D,45.00,0
21188,CORSA 00... 4P L.E,45.00,0
21189,M35722 CORSA CLASSIC 10/14 LD/LE,30.00,0
21190,CORSA CLASSIC 10/14 LE,27.00,0
21191,M35708 CORSA HATCH FASE 2 L.D,88.00,0
21192,M35709 CORSA HATCH FASE 2 L.E,88.00,0
21193,MERIVA L.D,75.00,0
21194,MERIVA L.E,75.00,0
21195,VECTRA SEDAN 06... L.D,57.00,0
21196,VECTRA SEDAN 06... L.E,57.00,0
21197,AGILE L.D,52.00,0
21198,AGILE L.E,52.00,0
21199,M36708 CELTA 00/06 L.D,62.00,0
21200,M36709 CELTA 00/06 L.E,62.00,0
21201,M36712 CELTA 07... LD,74.00,0
21202,M36713 CELTA 07... LE,74.00,0
21203,ONIX 13... LD,60.00,0
21204,ONIX 13... LE,60.00,0
21205,PRISMA 13 / ONIX LE,75.00,0
21206,PRISMA 13 / ONIX LD,75.00,0
21207,COBALT 17... L.D,0.00,0
21208,COBALT 17... L.E,0.00,0
21209,VW,0.00,0
21210,VW 1300 LD LE,40.00,0
21211,VW 1500 LD LE,45.00,0
21212,M46704 GOL 87/95 LD,52.00,0
21213,GOL BOLA 95/99 L.D L.E,48.00,0
21214,GOL G3 02/05 L.D,50.00,0
21215,GOL G3 02/05 L.E,50.00,0
21216,M46732 GOL G4 LD LE,35.00,0
21217,PARATI G3 02.. LD,65.00,0
21218,PARATI G3 02.. LE,65.00,0
21219,M48750 FOX 04/09 L.D,56.00,0
21220,M48751 FOX 04/09 L.E,56.00,0
21221,M49708 FOX 09/14 L.D,72.00,0
21222,M49709 FOX 09/14 L.E,72.00,0
21223,FOX 15... L.D,70.00,0
21224,FOX 15...L.E,70.00,0
21225,SANTANA 91/98 LD LE,40.00,0
21226,IMPORTADOS,0.00,0
21227,CLIO 96/02 L.D,48.00,0
21228,CLIO 96/02 L.E,48.00,0
21229,CLIO 02... LD,95.00,0
21230,CLIO 02... LE,95.00,0
21231,SANDERO 12/14 L.D,44.00,0
21232,SANDERO 12/14 L.E,44.00,0
21233,OROCH L.D,0.00,0
21234,OROCH L.E,0.00,0
21235,FAROL PRINCIPAL,0.00,0
21236,FIAT,0.00,0
21237,UNO 91/98 L.D,81.00,0
21238,UNO 91/98 L.E,81.00,0
21239,PALIO 00/04 MASCARA CROMADA LD,368.00,0
21240,PALIO 00/04 MASCARA CROMADA LE,368.00,0
21241,PALIO 00/04 MASCARA NEGRA LD,0.00,0
21242,PALIO 00/04 MASCARA NEGRA LE,0.00,0
21243,PALIO 04/16 MASCARA CROMADA LD,260.00,0
21244,PALIO 04/16 MASCARA CROMADA LE,260.00,0
21245,PALIO 07/09 LD,368.00,0
21246,PALIO 07/09 LE,317.00,0
21247,PALIO 96/00 PLASTICO LD,167.00,0
21248,PALIO 96/00 PALSTICO LE,167.00,0
21249,PALIO 98... BI-PARABOLA LD,260.00,0
21250,PALIO 98... BI-PARABOLA LE,260.00,0
21251,SIENA 08... ARO PRETO LD,190.00,0
21252,SIENA 08... ARO PRETO LE,190.00,0
21253,UNO 04/14 MASCARA CROMADA LD,155.00,0
21254,UNO 04/14 MASCARA CROMADA LE,155.00,0
21255,UNO VIVACE 10... MASCARA CROMADA FOCO SIMPLES LD,305.00,0
21256,UNO VIVACE 10... MASCARA CROMADA FOCO SIMPLES LE,305.00,0
21257,FORD,0.00,0
21258,ECOSPORT ...07 LD,168.00,0
21259,ECOSPORT ...07 LE,168.00,0
21260,ESCORT 87/93 LD,170.00,0
21261,ESCORT 87/93 LE,170.00,0
21262,ESCORT 93/96 SAPAO RCD LD,170.00,0
21263,ESCORT 93/96 SAPAO RCD LE,170.00,0
21264,FIESTA 03/07 IMP LD,340.00,0
21265,FIESTA 03/07 IMP LE,340.00,0
21266,FIESTA 97 ... INOV LD,430.00,0
21267,FIESTA 97... INOV LE,430.00,0
21268,KA 98/07 P/AMBAR LD,285.00,0
21269,KA 98/07 P/AMBAR LE,285.00,0
21270,GM,0.00,0
21271,ASTRA 03 LD,0.00,0
21272,ASTRA 03LE,0.00,0
21273,CELTA 00/06 LD,175.00,0
21274,CELTA 00/06 LE,175.00,0
21275,CELTA/PRISMA MASCARA CROMADA 08.. LD,220.00,0
21276,CELTA/PRISMA MASCARA CROMADA 08.. LE,220.00,0
21277,CELTA/PRISMA MASCARA NEGRA 08...LD,220.00,0
21278,CELTA/PRISMA MASCARA NEGRA 08...LE,220.00,0
21279,CELTA/PRISMA CRONOMIX 08... LD,220.00,0
21280,CELTA/PRISMA CRONOMIX 08... LE,220.00,0
21281,CHEVETTE 83/95 NINO LD,195.00,0
21282,CHEVETTE 83/95 NINO LE,195.00,0
21283,CORSA/MONTANA 02/07 MASCARA NEGRA LD,324.00,0
21284,CORSA/MONTANA 02/07 MASCARA NEGRA LE,324.00,0
21285,CORSA/MONTANA 02/07 MASCARA CROMADA LD,324.00,0
21286,CORSA/MONTANA 02/07 MASCARA CROMADA LE,324.00,0
21287,CORSA 2000 LD VIDRO,155.00,0
21288,CORSA 2000 LE VIDRO,145.00,0
21289,CORSA 2000 MASCARA NEGRA FORTLUZ LD,160.00,0
21290,CORSA 2000 MASCARA NEGRA FORTLUZ LE,160.00,0
21291,CLASSIC 10 ... LD,278.00,0
21292,CLASSIC 10... LE,278.00,0
21293,VECTRA 96/99 LD,335.00,0
21294,VECTRA 96/99 LE,335.00,0
21295,MONZA 91/96 LD,280.00,0
21296,MONZA 91/96 LE,297.00,0
21297,OPALA/CARAVAN 80/87 LD,178.00,0
21298,OPALA/CARAVAN 80/87 LE,178.00,0
21299,OPALA 88/92 LD,248.00,0
21300,OPALA 88/92 LE,248.00,0
21301,VW CARCAÇA DE FERRO,92.00,0
21302,FUSCA 77/86 RCD PLASTICO,75.00,0
21303,GOL 87/90 LD,135.00,0
21304,GOL 87/90 LE,135.00,0
21305,GOL 91/94 MOD CIBIE L.D,135.00,0
21306,GOL 91/94 MOD CIBIE L.E,135.00,0
21307,GOL 95... LD,128.00,0
21308,GOL 95... LE,128.00,0
21309,SANTANA 2000 L.D,520.00,0
21310,SANTANA 2000 L.E,520.00,0
21311,FOX 04/09 M/CROMADA FOCO SIMPLES LD,332.00,0
21312,FOX 04/09 M/CROMADA FOCO SIMPLES LE,332.00,0
21313,GOL G4 MASCARA CROMADA LD,185.00,0
21314,GOL G4 MASCARA CROMADA LE,185.00,0
21315,GOL G4 MASCARA NEGRA LD,225.00,0
21316,GOL G4 MASCARA NEGRA LE,225.00,0
21317,GOL G5 FOCO DUPLO LD,248.00,0
21318,GOL G5 FOCO DUPLO LE,248.00,0
21319,GOL G5 FOCO SIMPLES LD,230.00,0
21320,GOL G5 FOCO SIMPLES LE,230.00,0
21321,GOL GTI 95/97 LD,415.00,0
21322,GOL GTI 95/97 LE,415.00,0
21323,ARO FAROL PRINCIPAL,0.00,0
21324,FIAT,0.00,0
21325,FORD,0.00,0
21326,CORCEL II LD,45.00,0
21327,CORCEL II LE,45.00,0
21328,DEL REY 82/84 LD,50.00,0
21329,DEL REY 82/84 LE,50.00,0
21330,GM,0.00,0
21331,C10/D20 PRETO LD,60.00,0
21332,C10/D20 PRETO LE,60.00,0
21333,CHEVETTE 78/80 LD,48.00,0
21334,CHEVETTE 78/80 LE,48.00,0
21335,CHEVETTE 81/82 LD,48.00,0
21336,CHEVETTE 81/82 LE,48.00,0
21337,OPALA 71/74 LD / LE,28.00,0
21338,OPALA 75/79 LD / LE,28.00,0
21339,VW,0.00,0
21340,FUSCA 77/86 1 FURO PRETO,15.00,0
21341,FUSCA 77/86 1 FURO CROMADO,25.00,0
21342,FUSCA 77/86 1 FURO CINZA,20.00,0
21343,FUSCA 63/72 ( TREMENDAO ),64.00,0
21344,BRASILIA LD,45.00,0
21345,BRASILIA LE,45.00,0
21346,PASSAT 79/86 LD,52.00,0
21347,PASSAT 79/86 LE,52.00,0
21348,PASSAT 83/88 LD,54.00,0
21349,PASSAT 83/88 LE,54.00,0
21350,VIDRO DO FAROL,0.00,0
21351,FIAT,0.00,0
21352,FORD,0.00,0
21353,GM,0.00,0
21354,M35108 CORSA 2000 L.D,70.00,0
21355,M35109 CORSA 2000 L.E,70.00,0
21356,VW,0.00,0
21357,SUPORTE DO FAROL,0.00,0
21358,FIAT,0.00,0
21359,PALIO/SIENA 04/14 LD,35.00,0
21360,PALIO/SIENA 04/14 LE,35.00,0
21361,PALIO/SIENA 08/16 LD,35.00,0
21362,PALIO/SIENA 08/16 LE,35.00,0
21363,FORD,0.00,0
21364,GM,0.00,0
21365,VW,0.00,0
21366,IMPORTADOS,0.00,0
21367,CITY 10/14 LD,68.00,0
21368,CITY 10/14 LE,68.00,0
21369,FIT 09/13 LD,38.00,0
21370,FIT 09/13 LE,38.00,0
21371,LANTERNA PLACA,0.00,0
21372,FIAT,0.00,0
21373,M13715 UNO MILLE 04/ PALIO FIRE C/SOQUETE,23.00,0
21374,DOBLO/FIORINO 14...S/SOQUETE,24.00,0
21375,PALIO 96/02,7.00,0
21376,STRADA 96/00,0.00,0
21377,STRADA 02/08 C/SOQUETE LD,0.00,0
21378,STRADA 02/08 C/SOQUETE LE,0.00,0
21379,STRADA 09... C/SOQUETE LD,0.00,0
21380,STRADA 09... C/SOQUETE LE,0.00,0
21381,UNO VIVACE 10/PALIO 08/11 C/SOQUETE,20.00,0
21382,UNO MILLE 04/PALIO FIRE C/SOQUETE,22.00,0
21383,UNO 85/04,12.00,0
21384,PALIO/IDEA/SIENA/GRAN SIENA C/SOQUETE,18.00,0
21385,FORD,0.00,0
21386,M27700 ECOSPORT S/SOQUETE,18.00,0
21387,M24752 COURIER 97/13 / RANGER 94/97,18.00,0
21388,CORCELII / DEL REY,12.00,0
21389,FIESTA 03/13 / KA 08/13,20.00,0
21390,NEW FISTA 13/ KA 15/ ECOSPORT 12...,15.00,0
21391,GM,0.00,0
21392,M35700 CORSA 95/12 KADETT / CELTA 07..,20.00,0
21393,CORSA CLASSIC 10/17,20.00,0
21394,CORSA/MERIVA/ASTRA/VECTRA 05..,20.00,0
21395,ASTRA 99/02,20.00,0
21396,CELTA 07/06 / PRISMA 06/12,23.00,0
21397,M39743 COBALT/SPIN/AGILE/MONTANA,24.00,0
21398,ONIX/PRISMA 13... C/SOQUETE,22.00,0
21399,VECTRA 97/05,21.00,0
21400,S10 01/11 LD,20.00,0
21401,S10 01/11 LE,20.00,0
21402,OPALA/CARAVAN,20.00,0
21403,OPALA 80/CHEVETTE 82,16.00,0
21404,MONZA/KADETT,18.00,0
21405,MONZA 91...,9.00,0
21406,VW,0.00,0
21407,VW FUSCA,5.00,0
21408,KOMBI 98...,18.00,0
21409,APOLLO/VERONA/LOGUS,8.00,0
21410,M43704 BRASILIA/GOL,10.00,0
21411,SAVEIRO G3 C/SOQUETE,24.00,0
21412,PARATI G3 C/SOQUETE,13.00,0
21413,POLO HATCH 03/12/ GOLF 00/06,28.00,0
21414,IMPORTADOS,0.00,0
21415,FIT 04/14 / CRV 12/16,38.00,0
21416,CIVIC/NEW CIVIC,50.00,0
21417,COROLLA C/SOQUETE LD,23.00,0
21418,COROLLA C/SOQUETE LE,23.00,0
21419,ETIOS HATCH/SEDAN C/SOQUETE,22.00,0
21420,M38789 SANDERO/LOGAN 13.../CLIO,20.00,0
21421,M38773 CLIO,23.00,0
21422,LANTERNA DO TETO,0.00,0
21423,FIAT,0.00,0
21424,UNO CAIXOTINHO,0.00,0
21425,UNO/PREMIO/ELBA,0.00,0
21426,PALIO 96/00 / SIENA/STRADA 99/01,0.00,0
21427,PALIO/SIENA/WEEK 2002,0.00,0
21428,PALIO/WEEK/SIENA CENTRAL,0.00,0
21429,FORD,0.00,0
21430,CORCEL II / DEL REY,0.00,0
21431,FIESTA SEDAN / KA 97/00,0.00,0
21432,FIESTA 02/04 / ECOSPORT 03/04,0.00,0
21433,FIESTA 02/07 / ECOSPORT 05/07 / COURIE 01/09,0.00,0
21434,FIESTA 07/13 / COURIE 10/13,0.00,0
21435,GM,0.00,0
21436,CHEVETTE/MONZA,0.00,0
21437,OPALA,0.00,0
21438,MONZA/KADETT/OPALA,0.00,0
21439,MONZA 85/KADETT/OPALA BI FOCAL,0.00,0
21440,ASTRA/VECTRA/CORSA,0.00,0
21441,CELTA,0.00,0
21442,VW,0.00,0
21443,FUSCA ANTIGO,0.00,0
21444,FUSCA MODERNO,0.00,0
21445,GOL/VOYAGE/SANTANA QUADRADO,0.00,0
21446,GOL/PARATI BOLA/ KOMBI 99,0.00,0
21447,SANTANA 99,0.00,0
21448,IMPORTADOS,0.00,0
21449,FAROL AUXILIAR,0.00,0
21450,FIAT,0.00,0
21451,PALIO/SIENA 04... LD,55.00,0
21452,PALIO/SIENA 04... LE,55.00,0
21453,PALIO 96/00 LD,105.00,0
21454,PALIO 96/00 LE,105.00,0
21455,PALIO ADV ( MATA CACHORRO ) LD/LE,85.00,0
21456,DOBLO LE,87.00,0
21457,DOBLO LD,87.00,0
21458,FORD,0.00,0
21459,PAR ESCORT XR3 RAIADO,120.00,0
21460,FIESTA/KA 07/10 LD,120.00,0
21461,FIESTA/KA 07/10 LE,120.00,0
21462,ECOSPORT 03/07 LD,90.00,0
21463,ECOSPORT 03/07 LE,90.00,0
21464,GM,0.00,0
21465,PAR MONZA 84/90 / DEL REY 85/90,130.00,0
21466,S10 / BLAZER 95/97 LD,205.00,0
21467,S10 / BLAZER 95/97 LE,205.00,0
21468,ONIX/COBALT/SPIN/PRISMA 13... LD,95.00,0
21469,ONIX/COBALT/SPIN/PRISMA 13... LE,95.00,0
21470,MONZA 91/98 LD,185.00,0
21471,MONZA 91/98 LE,185.00,0
21472,KADETT 96/98 LD,172.00,0
21473,KADETT 96/98 LE,172.00,0
21474,KADETT 89/94 LD,176.00,0
21475,KADETT 89/94 LE,176.00,0
21476,CORSA/MONTANA/MERIVA 02... LD,126.00,0
21477,CORSA/MONTANA/MERIVA 02...LE,126.00,0
21478,CORSA CLASSIC/CORSA 00/03 LD,65.00,0
21479,CORSA CLASSIC/CORSA 00/03 LE,65.00,0
21480,CORSA 00/02 LD,58.00,0
21481,CORSA 00/02 LE,58.00,0
21482,CELTA/PRISMA 07/11 LD,115.00,0
21483,CELTA/PRISMA 07/11 LE,115.00,0
21484,CELTA 00/05 LD,68.00,0
21485,CELTA 00/05 LE,68.00,0
21486,ASTRA 99/02 LD,110.00,0
21487,ASTRA 99/02 LE,110.00,0
21488,ASTRA/ZAFIRA 05... LD,110.00,0
21489,ASTRA/ZAFIRA 05... LE,110.00,0
21490,AGILE 09/12/MONTANA 11/12/ VECTRA 06/12 LD,115.00,0
21491,AGILE 09/12/MONTANA 11/12/VECTRA 06/12 LE,115.00,0
21492,VW,0.00,0
21493,SANTANA 98... LD,225.00,0
21494,SANTANA 98... LE,225.00,0
21495,GOL G6 / VOYAGE LD,108.00,0
21496,GOL G6 / VOYAGE LE,108.00,0
21497,GOL G5/POLO 07../GOLF 08../FOX 10 LE,71.00,0
21498,GOL G5/POLO 07../GOLF 08../FOX 10 LD,71.00,0
21499,GOL G4/FOX 03/04 LD,52.00,0
